instant,dateday,season,year,month,hour,holiday,day_of_week,workingday,weather_situation,temp,atemp,humidity,casual,registered,count,humidity_category
216,2011-01-10,Spring,2011,Jan,6,0,Mon,1,Clear,0.12,0.1212,5000.0,0,31,31,Terlalu Lembab
217,2011-01-10,Spring,2011,Jan,7,0,Mon,1,Clear,0.12,0.1212,5000.0,2,75,77,Terlalu Lembab
218,2011-01-10,Spring,2011,Jan,8,0,Mon,1,Misty,0.12,0.1212,5000.0,4,184,188,Terlalu Lembab
219,2011-01-10,Spring,2011,Jan,9,0,Mon,1,Misty,0.14,0.1212,5000.0,2,92,94,Terlalu Lembab
220,2011-01-10,Spring,2011,Jan,10,0,Mon,1,Misty,0.14,0.1212,5000.0,0,31,31,Terlalu Lembab
221,2011-01-10,Spring,2011,Jan,11,0,Mon,1,Misty,0.16,0.1364,4700.0,2,28,30,Terlalu Lembab
222,2011-01-10,Spring,2011,Jan,12,0,Mon,1,Misty,0.2,0.1818,4000.0,5,47,52,Terlalu Lembab
223,2011-01-10,Spring,2011,Jan,13,0,Mon,1,Misty,0.2,0.1818,4000.0,4,50,54,Terlalu Lembab
224,2011-01-10,Spring,2011,Jan,14,0,Mon,1,Misty,0.2,0.197,4000.0,0,47,47,Terlalu Lembab
225,2011-01-10,Spring,2011,Jan,15,0,Mon,1,Misty,0.2,0.197,4000.0,2,43,45,Terlalu Lembab
226,2011-01-10,Spring,2011,Jan,16,0,Mon,1,Clear,0.2,0.2121,4000.0,4,70,74,Terlalu Lembab
227,2011-01-10,Spring,2011,Jan,17,0,Mon,1,Clear,0.2,0.2273,4000.0,4,174,178,Terlalu Lembab
228,2011-01-10,Spring,2011,Jan,18,0,Mon,1,Clear,0.2,0.197,4000.0,1,154,155,Terlalu Lembab
229,2011-01-10,Spring,2011,Jan,19,0,Mon,1,Clear,0.16,0.1667,4700.0,3,92,95,Terlalu Lembab
230,2011-01-10,Spring,2011,Jan,20,0,Mon,1,Clear,0.16,0.1667,5000.0,1,73,74,Terlalu Lembab
231,2011-01-10,Spring,2011,Jan,21,0,Mon,1,Clear,0.14,0.1364,5900.0,1,37,38,Terlalu Lembab
232,2011-01-10,Spring,2011,Jan,22,0,Mon,1,Clear,0.14,0.1515,5900.0,2,22,24,Terlalu Lembab
233,2011-01-10,Spring,2011,Jan,23,0,Mon,1,Clear,0.14,0.1515,5900.0,0,18,18,Terlalu Lembab
234,2011-01-11,Spring,2011,Jan,0,0,Tue,1,Clear,0.14,0.1667,5900.0,2,10,12,Terlalu Lembab
235,2011-01-11,Spring,2011,Jan,1,0,Tue,1,Clear,0.14,0.1515,5900.0,0,3,3,Terlalu Lembab
236,2011-01-11,Spring,2011,Jan,2,0,Tue,1,Misty,0.16,0.1515,5500.000000000001,0,3,3,Terlalu Lembab
237,2011-01-11,Spring,2011,Jan,5,0,Tue,1,Misty,0.16,0.1818,5500.000000000001,0,6,6,Terlalu Lembab
238,2011-01-11,Spring,2011,Jan,6,0,Tue,1,Misty,0.16,0.1818,5500.000000000001,0,27,27,Terlalu Lembab
239,2011-01-11,Spring,2011,Jan,7,0,Tue,1,Misty,0.16,0.2273,5500.000000000001,2,97,99,Terlalu Lembab
240,2011-01-11,Spring,2011,Jan,8,0,Tue,1,Misty,0.18,0.2121,5100.0,3,214,217,Terlalu Lembab
241,2011-01-11,Spring,2011,Jan,9,0,Tue,1,Misty,0.18,0.197,5100.0,3,127,130,Terlalu Lembab
242,2011-01-11,Spring,2011,Jan,10,0,Tue,1,Misty,0.2,0.2121,5100.0,3,51,54,Terlalu Lembab
243,2011-01-11,Spring,2011,Jan,11,0,Tue,1,Misty,0.2,0.2121,4700.0,4,31,35,Terlalu Lembab
244,2011-01-11,Spring,2011,Jan,12,0,Tue,1,Misty,0.2,0.2273,5100.0,2,55,57,Terlalu Lembab
245,2011-01-11,Spring,2011,Jan,13,0,Tue,1,Misty,0.2,0.2273,5900.0,6,46,52,Terlalu Lembab
246,2011-01-11,Spring,2011,Jan,14,0,Tue,1,Misty,0.2,0.2273,5900.0,3,60,63,Terlalu Lembab
247,2011-01-11,Spring,2011,Jan,15,0,Tue,1,Misty,0.16,0.197,8000.0,2,45,47,Terlalu Lembab
248,2011-01-11,Spring,2011,Jan,16,0,Tue,1,Misty,0.16,0.1515,8600.0,4,72,76,Terlalu Lembab
249,2011-01-11,Spring,2011,Jan,17,0,Tue,1,Misty,0.16,0.1515,8600.0,6,130,136,Terlalu Lembab
250,2011-01-11,Spring,2011,Jan,18,0,Tue,1,Light_rainsnow,0.16,0.1818,9300.0,1,94,95,Terlalu Lembab
251,2011-01-11,Spring,2011,Jan,19,0,Tue,1,Light_rainsnow,0.16,0.2273,9300.0,0,51,51,Terlalu Lembab
252,2011-01-11,Spring,2011,Jan,20,0,Tue,1,Light_rainsnow,0.16,0.1515,9300.0,0,32,32,Terlalu Lembab
253,2011-01-11,Spring,2011,Jan,21,0,Tue,1,Light_rainsnow,0.16,0.197,8600.0,0,20,20,Terlalu Lembab
254,2011-01-11,Spring,2011,Jan,22,0,Tue,1,Light_rainsnow,0.16,0.1818,9300.0,1,28,29,Terlalu Lembab
255,2011-01-11,Spring,2011,Jan,23,0,Tue,1,Light_rainsnow,0.16,0.197,9300.0,1,18,19,Terlalu Lembab
256,2011-01-12,Spring,2011,Jan,0,0,Wed,1,Misty,0.16,0.197,8600.0,0,7,7,Terlalu Lembab
257,2011-01-12,Spring,2011,Jan,1,0,Wed,1,Misty,0.16,0.1818,8600.0,0,6,6,Terlalu Lembab
258,2011-01-12,Spring,2011,Jan,2,0,Wed,1,Clear,0.14,0.1515,8600.0,0,1,1,Terlalu Lembab
259,2011-01-12,Spring,2011,Jan,5,0,Wed,1,Clear,0.14,0.1515,8600.0,0,5,5,Terlalu Lembab
260,2011-01-12,Spring,2011,Jan,6,0,Wed,1,Clear,0.12,0.1515,9300.0,0,16,16,Terlalu Lembab
261,2011-01-12,Spring,2011,Jan,7,0,Wed,1,Clear,0.14,0.1515,6900.0,0,54,54,Terlalu Lembab
262,2011-01-12,Spring,2011,Jan,8,0,Wed,1,Clear,0.16,0.1667,5900.0,3,125,128,Terlalu Lembab
263,2011-01-12,Spring,2011,Jan,9,0,Wed,1,Clear,0.16,0.1364,5900.0,3,78,81,Terlalu Lembab
264,2011-01-12,Spring,2011,Jan,10,0,Wed,1,Clear,0.18,0.1818,5500.000000000001,0,39,39,Terlalu Lembab
265,2011-01-12,Spring,2011,Jan,11,0,Wed,1,Clear,0.2,0.1818,5100.0,3,32,35,Terlalu Lembab
266,2011-01-12,Spring,2011,Jan,12,0,Wed,1,Clear,0.2,0.1515,4700.0,3,52,55,Terlalu Lembab
267,2011-01-12,Spring,2011,Jan,13,0,Wed,1,Clear,0.22,0.197,4400.0,0,49,49,Terlalu Lembab
268,2011-01-12,Spring,2011,Jan,14,0,Wed,1,Clear,0.2,0.1818,4700.0,0,44,44,Terlalu Lembab
269,2011-01-12,Spring,2011,Jan,15,0,Wed,1,Clear,0.2,0.1667,4700.0,1,48,49,Terlalu Lembab
270,2011-01-12,Spring,2011,Jan,16,0,Wed,1,Clear,0.22,0.197,4400.0,5,63,68,Terlalu Lembab
271,2011-01-12,Spring,2011,Jan,17,0,Wed,1,Clear,0.2,0.1818,4700.0,0,139,139,Terlalu Lembab
272,2011-01-12,Spring,2011,Jan,18,0,Wed,1,Clear,0.2,0.1515,4700.0,2,135,137,Terlalu Lembab
273,2011-01-12,Spring,2011,Jan,19,0,Wed,1,Clear,0.18,0.1515,4700.0,1,82,83,Terlalu Lembab
274,2011-01-12,Spring,2011,Jan,20,0,Wed,1,Clear,0.16,0.1364,5000.0,2,54,56,Terlalu Lembab
275,2011-01-12,Spring,2011,Jan,21,0,Wed,1,Clear,0.16,0.1364,5500.000000000001,0,57,57,Terlalu Lembab
276,2011-01-12,Spring,2011,Jan,22,0,Wed,1,Clear,0.16,0.1212,5500.000000000001,1,32,33,Terlalu Lembab
277,2011-01-12,Spring,2011,Jan,23,0,Wed,1,Clear,0.14,0.1061,5900.0,1,19,20,Terlalu Lembab
278,2011-01-13,Spring,2011,Jan,0,0,Thu,1,Clear,0.14,0.1212,5900.0,1,6,7,Terlalu Lembab
279,2011-01-13,Spring,2011,Jan,1,0,Thu,1,Clear,0.14,0.1212,5000.0,0,2,2,Terlalu Lembab
280,2011-01-13,Spring,2011,Jan,2,0,Thu,1,Clear,0.14,0.1212,5000.0,0,2,2,Terlalu Lembab
281,2011-01-13,Spring,2011,Jan,3,0,Thu,1,Clear,0.14,0.1212,5000.0,0,3,3,Terlalu Lembab
282,2011-01-13,Spring,2011,Jan,4,0,Thu,1,Clear,0.14,0.1212,5000.0,0,4,4,Terlalu Lembab
283,2011-01-13,Spring,2011,Jan,5,0,Thu,1,Clear,0.14,0.1212,5000.0,0,3,3,Terlalu Lembab
284,2011-01-13,Spring,2011,Jan,6,0,Thu,1,Clear,0.12,0.1515,5400.0,0,28,28,Terlalu Lembab
285,2011-01-13,Spring,2011,Jan,7,0,Thu,1,Clear,0.12,0.1515,5400.0,0,72,72,Terlalu Lembab
286,2011-01-13,Spring,2011,Jan,8,0,Thu,1,Clear,0.14,0.1364,5000.0,5,197,202,Terlalu Lembab
287,2011-01-13,Spring,2011,Jan,9,0,Thu,1,Clear,0.14,0.1212,5000.0,2,137,139,Terlalu Lembab
288,2011-01-13,Spring,2011,Jan,10,0,Thu,1,Misty,0.16,0.1364,5000.0,2,36,38,Terlalu Lembab
289,2011-01-13,Spring,2011,Jan,11,0,Thu,1,Misty,0.2,0.1667,4400.0,4,33,37,Terlalu Lembab
290,2011-01-13,Spring,2011,Jan,12,0,Thu,1,Clear,0.2,0.1667,4400.0,3,49,52,Terlalu Lembab
291,2011-01-13,Spring,2011,Jan,13,0,Thu,1,Clear,0.22,0.197,4100.0,2,81,83,Terlalu Lembab
292,2011-01-13,Spring,2011,Jan,14,0,Thu,1,Clear,0.22,0.197,4100.0,3,39,42,Terlalu Lembab
293,2011-01-13,Spring,2011,Jan,15,0,Thu,1,Clear,0.24,0.2121,3800.0,5,55,60,Terlalu Lembab
294,2011-01-13,Spring,2011,Jan,16,0,Thu,1,Clear,0.24,0.2121,3800.0,2,76,78,Terlalu Lembab
295,2011-01-13,Spring,2011,Jan,17,0,Thu,1,Clear,0.2,0.1818,4000.0,4,158,162,Terlalu Lembab
296,2011-01-13,Spring,2011,Jan,18,0,Thu,1,Clear,0.2,0.1818,4000.0,3,141,144,Terlalu Lembab
297,2011-01-13,Spring,2011,Jan,19,0,Thu,1,Clear,0.16,0.1515,4700.0,1,98,99,Terlalu Lembab
298,2011-01-13,Spring,2011,Jan,20,0,Thu,1,Clear,0.16,0.1515,4700.0,0,64,64,Terlalu Lembab
299,2011-01-13,Spring,2011,Jan,21,0,Thu,1,Clear,0.14,0.1212,4600.0,0,40,40,Terlalu Lembab
300,2011-01-13,Spring,2011,Jan,22,0,Thu,1,Clear,0.14,0.1212,4600.0,0,30,30,Terlalu Lembab
301,2011-01-13,Spring,2011,Jan,23,0,Thu,1,Clear,0.12,0.1364,5000.0,1,14,15,Terlalu Lembab
302,2011-01-14,Spring,2011,Jan,0,0,Fri,1,Clear,0.12,0.1364,5000.0,0,14,14,Terlalu Lembab
303,2011-01-14,Spring,2011,Jan,1,0,Fri,1,Clear,0.1,0.1212,5400.0,0,5,5,Terlalu Lembab
304,2011-01-14,Spring,2011,Jan,2,0,Fri,1,Clear,0.1,0.1212,5400.0,0,1,1,Terlalu Lembab
305,2011-01-14,Spring,2011,Jan,3,0,Fri,1,Clear,0.1,0.1364,5400.0,0,1,1,Terlalu Lembab
306,2011-01-14,Spring,2011,Jan,5,0,Fri,1,Clear,0.1,0.1364,5400.0,0,8,8,Terlalu Lembab
307,2011-01-14,Spring,2011,Jan,6,0,Fri,1,Clear,0.1,0.1818,5400.0,0,17,17,Terlalu Lembab
308,2011-01-14,Spring,2011,Jan,7,0,Fri,1,Clear,0.1,0.1212,7400.0,0,70,70,Terlalu Lembab
309,2011-01-14,Spring,2011,Jan,8,0,Fri,1,Clear,0.12,0.1667,6800.0,2,156,158,Terlalu Lembab
310,2011-01-14,Spring,2011,Jan,9,0,Fri,1,Clear,0.14,0.1515,6900.0,0,117,117,Terlalu Lembab
311,2011-01-14,Spring,2011,Jan,10,0,Fri,1,Clear,0.18,0.1818,5500.000000000001,4,40,44,Terlalu Lembab
312,2011-01-14,Spring,2011,Jan,11,0,Fri,1,Clear,0.18,0.1667,5100.0,6,47,53,Terlalu Lembab
313,2011-01-14,Spring,2011,Jan,12,0,Fri,1,Clear,0.2,0.197,4400.0,2,59,61,Terlalu Lembab
314,2011-01-14,Spring,2011,Jan,13,0,Fri,1,Clear,0.22,0.197,3700.0,4,73,77,Terlalu Lembab
315,2011-01-14,Spring,2011,Jan,14,0,Fri,1,Clear,0.22,0.2121,4100.0,5,59,64,Terlalu Lembab
316,2011-01-14,Spring,2011,Jan,15,0,Fri,1,Clear,0.24,0.2424,3800.0,9,59,68,Terlalu Lembab
317,2011-01-14,Spring,2011,Jan,16,0,Fri,1,Clear,0.22,0.2424,4100.0,3,87,90,Terlalu Lembab
318,2011-01-14,Spring,2011,Jan,17,0,Fri,1,Clear,0.22,0.2273,4100.0,4,155,159,Terlalu Lembab
319,2011-01-14,Spring,2011,Jan,18,0,Fri,1,Clear,0.2,0.2576,4700.0,5,134,139,Terlalu Lembab
320,2011-01-14,Spring,2011,Jan,19,0,Fri,1,Clear,0.16,0.197,5900.0,3,89,92,Terlalu Lembab
321,2011-01-14,Spring,2011,Jan,20,0,Fri,1,Clear,0.18,0.2424,5900.0,0,68,68,Terlalu Lembab
322,2011-01-14,Spring,2011,Jan,21,0,Fri,1,Clear,0.16,0.2273,6900.0,4,48,52,Terlalu Lembab
323,2011-01-14,Spring,2011,Jan,22,0,Fri,1,Misty,0.16,0.2273,6900.0,2,34,36,Terlalu Lembab
324,2011-01-14,Spring,2011,Jan,23,0,Fri,1,Misty,0.18,0.2424,5500.000000000001,1,26,27,Terlalu Lembab
325,2011-01-15,Spring,2011,Jan,0,0,Sat,0,Clear,0.18,0.2424,5500.000000000001,3,25,28,Terlalu Lembab
326,2011-01-15,Spring,2011,Jan,1,0,Sat,0,Misty,0.16,0.197,5900.0,2,18,20,Terlalu Lembab
327,2011-01-15,Spring,2011,Jan,2,0,Sat,0,Misty,0.16,0.197,5900.0,0,12,12,Terlalu Lembab
328,2011-01-15,Spring,2011,Jan,3,0,Sat,0,Misty,0.16,0.2273,5900.0,1,7,8,Terlalu Lembab
329,2011-01-15,Spring,2011,Jan,4,0,Sat,0,Misty,0.16,0.2273,5900.0,0,5,5,Terlalu Lembab
330,2011-01-15,Spring,2011,Jan,5,0,Sat,0,Clear,0.16,0.2273,5900.0,0,1,1,Terlalu Lembab
331,2011-01-15,Spring,2011,Jan,6,0,Sat,0,Clear,0.14,0.1667,6300.0,1,2,3,Terlalu Lembab
332,2011-01-15,Spring,2011,Jan,7,0,Sat,0,Clear,0.14,0.2121,6300.0,1,9,10,Terlalu Lembab
333,2011-01-15,Spring,2011,Jan,8,0,Sat,0,Clear,0.14,0.1515,6300.0,1,22,23,Terlalu Lembab
334,2011-01-15,Spring,2011,Jan,9,0,Sat,0,Clear,0.16,0.1818,6400.0,2,31,33,Terlalu Lembab
335,2011-01-15,Spring,2011,Jan,10,0,Sat,0,Clear,0.18,0.197,5900.0,2,57,59,Terlalu Lembab
336,2011-01-15,Spring,2011,Jan,11,0,Sat,0,Clear,0.2,0.197,5500.000000000001,18,54,72,Terlalu Lembab
337,2011-01-15,Spring,2011,Jan,12,0,Sat,0,Clear,0.24,0.2273,4800.0,15,74,89,Terlalu Lembab
338,2011-01-15,Spring,2011,Jan,13,0,Sat,0,Clear,0.28,0.2576,3800.0,21,80,101,Terlalu Lembab
339,2011-01-15,Spring,2011,Jan,14,0,Sat,0,Clear,0.3,0.2879,3900.0,26,92,118,Terlalu Lembab
340,2011-01-15,Spring,2011,Jan,15,0,Sat,0,Misty,0.32,0.3182,3600.0,21,108,129,Terlalu Lembab
341,2011-01-15,Spring,2011,Jan,16,0,Sat,0,Misty,0.34,0.3333,3400.0,33,95,128,Terlalu Lembab
342,2011-01-15,Spring,2011,Jan,17,0,Sat,0,Misty,0.32,0.303,3600.0,29,54,83,Terlalu Lembab
343,2011-01-15,Spring,2011,Jan,18,0,Sat,0,Misty,0.3,0.2879,4500.0,15,69,84,Terlalu Lembab
344,2011-01-15,Spring,2011,Jan,19,0,Sat,0,Misty,0.32,0.303,3900.0,14,60,74,Terlalu Lembab
345,2011-01-15,Spring,2011,Jan,20,0,Sat,0,Misty,0.32,0.303,3900.0,6,35,41,Terlalu Lembab
346,2011-01-15,Spring,2011,Jan,21,0,Sat,0,Misty,0.32,0.303,3900.0,6,51,57,Terlalu Lembab
347,2011-01-15,Spring,2011,Jan,22,0,Sat,0,Misty,0.3,0.3182,4200.0,0,26,26,Terlalu Lembab
348,2011-01-15,Spring,2011,Jan,23,0,Sat,0,Clear,0.3,0.2879,4500.0,5,39,44,Terlalu Lembab
349,2011-01-16,Spring,2011,Jan,0,0,Sun,0,Clear,0.26,0.303,5600.000000000001,6,33,39,Terlalu Lembab
350,2011-01-16,Spring,2011,Jan,1,0,Sun,0,Clear,0.26,0.2727,5600.000000000001,4,19,23,Terlalu Lembab
351,2011-01-16,Spring,2011,Jan,2,0,Sun,0,Clear,0.26,0.2879,5600.000000000001,3,13,16,Terlalu Lembab
352,2011-01-16,Spring,2011,Jan,3,0,Sun,0,Clear,0.22,0.2727,6900.0,9,6,15,Terlalu Lembab
353,2011-01-16,Spring,2011,Jan,4,0,Sun,0,Clear,0.26,0.2576,5600.000000000001,0,1,1,Terlalu Lembab
354,2011-01-16,Spring,2011,Jan,5,0,Sun,0,Misty,0.26,0.2576,5600.000000000001,1,1,2,Terlalu Lembab
355,2011-01-16,Spring,2011,Jan,6,0,Sun,0,Misty,0.26,0.2576,5600.000000000001,0,1,1,Terlalu Lembab
356,2011-01-16,Spring,2011,Jan,7,0,Sun,0,Misty,0.24,0.2121,5600.000000000001,0,3,3,Terlalu Lembab
357,2011-01-16,Spring,2011,Jan,8,0,Sun,0,Clear,0.22,0.2121,5500.000000000001,0,18,18,Terlalu Lembab
358,2011-01-16,Spring,2011,Jan,9,0,Sun,0,Clear,0.22,0.2121,5100.0,3,29,32,Terlalu Lembab
359,2011-01-16,Spring,2011,Jan,10,0,Sun,0,Clear,0.22,0.2121,5100.0,8,71,79,Terlalu Lembab
360,2011-01-16,Spring,2011,Jan,11,0,Sun,0,Clear,0.24,0.2273,4400.0,23,70,93,Terlalu Lembab
361,2011-01-16,Spring,2011,Jan,12,0,Sun,0,Clear,0.24,0.2121,4100.0,29,75,104,Terlalu Lembab
362,2011-01-16,Spring,2011,Jan,13,0,Sun,0,Clear,0.26,0.2273,3500.0,23,95,118,Terlalu Lembab
363,2011-01-16,Spring,2011,Jan,14,0,Sun,0,Clear,0.28,0.2727,3600.0,22,69,91,Terlalu Lembab
364,2011-01-16,Spring,2011,Jan,15,0,Sun,0,Clear,0.26,0.2424,3800.0,35,78,113,Terlalu Lembab
365,2011-01-16,Spring,2011,Jan,16,0,Sun,0,Clear,0.24,0.2273,3800.0,22,77,99,Terlalu Lembab
366,2011-01-16,Spring,2011,Jan,17,0,Sun,0,Clear,0.22,0.2121,3700.0,23,82,105,Terlalu Lembab
367,2011-01-16,Spring,2011,Jan,18,0,Sun,0,Clear,0.2,0.2121,4000.0,11,56,67,Terlalu Lembab
368,2011-01-16,Spring,2011,Jan,19,0,Sun,0,Clear,0.18,0.197,4700.0,14,47,61,Terlalu Lembab
369,2011-01-16,Spring,2011,Jan,20,0,Sun,0,Clear,0.18,0.197,4700.0,7,50,57,Terlalu Lembab
370,2011-01-16,Spring,2011,Jan,21,0,Sun,0,Clear,0.18,0.197,5100.0,6,22,28,Terlalu Lembab
371,2011-01-16,Spring,2011,Jan,22,0,Sun,0,Misty,0.2,0.2121,4900.0,2,19,21,Terlalu Lembab
372,2011-01-16,Spring,2011,Jan,23,0,Sun,0,Misty,0.2,0.2273,4000.0,0,18,18,Terlalu Lembab
373,2011-01-17,Spring,2011,Jan,0,1,Mon,0,Misty,0.2,0.197,4700.0,1,16,17,Terlalu Lembab
374,2011-01-17,Spring,2011,Jan,1,1,Mon,0,Misty,0.2,0.197,4400.0,1,15,16,Terlalu Lembab
375,2011-01-17,Spring,2011,Jan,2,1,Mon,0,Misty,0.18,0.1667,4300.0,0,8,8,Terlalu Lembab
376,2011-01-17,Spring,2011,Jan,3,1,Mon,0,Misty,0.18,0.1818,4300.0,0,2,2,Terlalu Lembab
377,2011-01-17,Spring,2011,Jan,4,1,Mon,0,Misty,0.18,0.197,4300.0,1,2,3,Terlalu Lembab
378,2011-01-17,Spring,2011,Jan,5,1,Mon,0,Misty,0.18,0.197,4300.0,0,1,1,Terlalu Lembab
379,2011-01-17,Spring,2011,Jan,6,1,Mon,0,Misty,0.18,0.1818,4300.0,0,5,5,Terlalu Lembab
380,2011-01-17,Spring,2011,Jan,7,1,Mon,0,Misty,0.16,0.1818,5000.0,4,9,13,Terlalu Lembab
381,2011-01-17,Spring,2011,Jan,8,1,Mon,0,Misty,0.16,0.1515,4700.0,3,30,33,Terlalu Lembab
382,2011-01-17,Spring,2011,Jan,9,1,Mon,0,Misty,0.16,0.1515,4700.0,8,39,47,Terlalu Lembab
383,2011-01-17,Spring,2011,Jan,10,1,Mon,0,Misty,0.16,0.1515,5000.0,7,50,57,Terlalu Lembab
384,2011-01-17,Spring,2011,Jan,11,1,Mon,0,Misty,0.16,0.1515,5500.000000000001,9,55,64,Terlalu Lembab
385,2011-01-17,Spring,2011,Jan,12,1,Mon,0,Misty,0.18,0.197,4700.0,10,70,80,Terlalu Lembab
386,2011-01-17,Spring,2011,Jan,13,1,Mon,0,Misty,0.18,0.197,4700.0,13,80,93,Terlalu Lembab
387,2011-01-17,Spring,2011,Jan,14,1,Mon,0,Misty,0.18,0.2121,4300.0,12,74,86,Terlalu Lembab
388,2011-01-17,Spring,2011,Jan,15,1,Mon,0,Misty,0.2,0.2121,4700.0,21,72,93,Terlalu Lembab
389,2011-01-17,Spring,2011,Jan,16,1,Mon,0,Misty,0.2,0.2121,4700.0,6,76,82,Terlalu Lembab
390,2011-01-17,Spring,2011,Jan,17,1,Mon,0,Clear,0.2,0.197,5100.0,4,67,71,Terlalu Lembab
391,2011-01-17,Spring,2011,Jan,18,1,Mon,0,Misty,0.18,0.1667,5500.000000000001,7,85,92,Terlalu Lembab
392,2011-01-17,Spring,2011,Jan,19,1,Mon,0,Light_rainsnow,0.18,0.1818,5900.0,2,58,60,Terlalu Lembab
393,2011-01-17,Spring,2011,Jan,20,1,Mon,0,Light_rainsnow,0.16,0.1515,8000.0,4,29,33,Terlalu Lembab
394,2011-01-17,Spring,2011,Jan,21,1,Mon,0,Light_rainsnow,0.16,0.1515,8000.0,3,24,27,Terlalu Lembab
395,2011-01-17,Spring,2011,Jan,22,1,Mon,0,Light_rainsnow,0.14,0.1212,9300.0,0,13,13,Terlalu Lembab
396,2011-01-17,Spring,2011,Jan,23,1,Mon,0,Light_rainsnow,0.16,0.1364,8600.0,1,3,4,Terlalu Lembab
397,2011-01-18,Spring,2011,Jan,12,0,Tue,1,Misty,0.2,0.1818,8600.0,0,3,3,Terlalu Lembab
398,2011-01-18,Spring,2011,Jan,13,0,Tue,1,Misty,0.2,0.197,8600.0,0,22,22,Terlalu Lembab
399,2011-01-18,Spring,2011,Jan,14,0,Tue,1,Misty,0.22,0.2273,8000.0,2,26,28,Terlalu Lembab
400,2011-01-18,Spring,2011,Jan,15,0,Tue,1,Misty,0.22,0.2273,8700.0,3,32,35,Terlalu Lembab
401,2011-01-18,Spring,2011,Jan,16,0,Tue,1,Misty,0.22,0.2273,8700.0,0,61,61,Terlalu Lembab
402,2011-01-18,Spring,2011,Jan,17,0,Tue,1,Misty,0.22,0.2273,8200.0,1,124,125,Terlalu Lembab
403,2011-01-18,Spring,2011,Jan,18,0,Tue,1,Misty,0.22,0.2273,8000.0,1,132,133,Terlalu Lembab
404,2011-01-18,Spring,2011,Jan,19,0,Tue,1,Misty,0.22,0.2273,8000.0,1,98,99,Terlalu Lembab
405,2011-01-18,Spring,2011,Jan,20,0,Tue,1,Misty,0.22,0.2727,8700.0,0,83,83,Terlalu Lembab
406,2011-01-18,Spring,2011,Jan,21,0,Tue,1,Misty,0.22,0.2424,9300.0,0,41,41,Terlalu Lembab
407,2011-01-18,Spring,2011,Jan,22,0,Tue,1,Misty,0.22,0.2576,9300.0,0,33,33,Terlalu Lembab
408,2011-01-18,Spring,2011,Jan,23,0,Tue,1,Misty,0.22,0.2727,9300.0,1,19,20,Terlalu Lembab
409,2011-01-19,Spring,2011,Jan,0,0,Wed,1,Misty,0.22,0.2727,9300.0,0,3,3,Terlalu Lembab
410,2011-01-19,Spring,2011,Jan,1,0,Wed,1,Light_rainsnow,0.22,0.2273,9300.0,1,6,7,Terlalu Lembab
411,2011-01-19,Spring,2011,Jan,2,0,Wed,1,Light_rainsnow,0.22,0.2273,9300.0,0,3,3,Terlalu Lembab
412,2011-01-19,Spring,2011,Jan,4,0,Wed,1,Light_rainsnow,0.22,0.2273,9300.0,1,1,2,Terlalu Lembab
413,2011-01-19,Spring,2011,Jan,5,0,Wed,1,Misty,0.22,0.2576,9300.0,0,7,7,Terlalu Lembab
414,2011-01-19,Spring,2011,Jan,6,0,Wed,1,Misty,0.22,0.2576,9300.0,0,32,32,Terlalu Lembab
415,2011-01-19,Spring,2011,Jan,7,0,Wed,1,Misty,0.24,0.2576,9200.0,1,89,90,Terlalu Lembab
416,2011-01-19,Spring,2011,Jan,8,0,Wed,1,Misty,0.24,0.2576,9300.0,1,196,197,Terlalu Lembab
417,2011-01-19,Spring,2011,Jan,9,0,Wed,1,Misty,0.24,0.2576,9300.0,2,107,109,Terlalu Lembab
418,2011-01-19,Spring,2011,Jan,10,0,Wed,1,Misty,0.26,0.2727,9300.0,1,46,47,Terlalu Lembab
419,2011-01-19,Spring,2011,Jan,11,0,Wed,1,Misty,0.28,0.303,8700.0,5,47,52,Terlalu Lembab
420,2011-01-19,Spring,2011,Jan,12,0,Wed,1,Misty,0.3,0.3182,8100.0,5,65,70,Terlalu Lembab
421,2011-01-19,Spring,2011,Jan,13,0,Wed,1,Clear,0.4,0.4091,6200.0,11,67,78,Terlalu Lembab
422,2011-01-19,Spring,2011,Jan,14,0,Wed,1,Clear,0.4,0.4091,5799.999999999999,7,68,75,Terlalu Lembab
423,2011-01-19,Spring,2011,Jan,15,0,Wed,1,Clear,0.4,0.4091,5400.0,4,78,82,Terlalu Lembab
424,2011-01-19,Spring,2011,Jan,16,0,Wed,1,Clear,0.38,0.3939,5799.999999999999,10,94,104,Terlalu Lembab
425,2011-01-19,Spring,2011,Jan,17,0,Wed,1,Clear,0.36,0.3333,5699.999999999999,7,190,197,Terlalu Lembab
426,2011-01-19,Spring,2011,Jan,18,0,Wed,1,Clear,0.34,0.3182,6100.0,5,156,161,Terlalu Lembab
427,2011-01-19,Spring,2011,Jan,19,0,Wed,1,Clear,0.32,0.2879,5699.999999999999,4,108,112,Terlalu Lembab
428,2011-01-19,Spring,2011,Jan,20,0,Wed,1,Clear,0.32,0.303,4900.0,2,74,76,Terlalu Lembab
429,2011-01-19,Spring,2011,Jan,21,0,Wed,1,Clear,0.32,0.2879,4900.0,4,55,59,Terlalu Lembab
430,2011-01-19,Spring,2011,Jan,22,0,Wed,1,Clear,0.3,0.303,5200.0,6,53,59,Terlalu Lembab
431,2011-01-19,Spring,2011,Jan,23,0,Wed,1,Clear,0.3,0.2727,5200.0,1,27,28,Terlalu Lembab
